Time (s),Absolute acceleration (m/s^2)
7.466261042E0,7.253636108E-2
7.476197042E0,7.377718847E-2
7.486134042E0,6.618217227E-2
7.496070042E0,7.672730359E-2
7.506007042E0,7.385811988E-2
7.515943042E0,7.995452020E-2
7.525880042E0,7.144791551E-2
7.535816042E0,7.667553672E-2
7.545753042E0,8.096392354E-2
7.555689042E0,7.022925319E-2
7.565626042E0,7.008693994E-2
7.575562042E0,6.784360686E-2
7.585499042E0,7.963187675E-2
7.595435042E0,7.424088438E-2
7.605372042E0,7.459136633E-2
7.615308042E0,7.602282707E-2
7.625245042E0,6.606638722E-2
7.635181042E0,6.239516093E-2
7.645118042E0,7.911116748E-2
7.655054042E0,7.715058831E-2
7.664991042E0,7.510394693E-2
7.674927042E0,8.559742057E-2
7.684864042E0,7.425076155E-2
7.694800042E0,7.096126464E-2
7.704737042E0,7.607934082E-2
7.714673042E0,7.275153743E-2
7.724610042E0,7.636521427E-2
7.734546042E0,7.886013268E-2
7.744483042E0,7.624627370E-2
7.754419042E0,7.514137203E-2
7.764356042E0,7.786581788E-2
7.774292042E0,7.910101124E-2
7.784229042E0,7.552819460E-2
7.794165042E0,7.201584736E-2
7.804102042E0,6.656079298E-2
7.814038042E0,7.196463940E-2
7.823975042E0,7.541700774E-2
7.833911042E0,7.778984007E-2
7.843848042E0,6.977786126E-2
7.853784042E0,7.212310985E-2
7.863721042E0,7.697118511E-2
7.873657042E0,6.838276430E-2
7.883594042E0,7.850874451E-2
7.893530042E0,7.738596303E-2
7.903467042E0,7.663313979E-2
7.913403042E0,7.590375481E-2
7.923340042E0,7.193422880E-2
7.933276042E0,7.047029218E-2
7.943213042E0,7.039183844E-2
7.953149042E0,6.761868107E-2
7.963086042E0,8.460755722E-2
7.973022042E0,7.861952691E-2
7.982959042E0,7.394468458E-2
7.992895042E0,7.351211089E-2
8.002832042E0,7.064958403E-2
8.012768042E0,6.874976833E-2
8.022705042E0,7.523249620E-2
8.032641042E0,8.454796432E-2
8.042578042E0,8.071447621E-2
